date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k4_2023_03
2023-03-04;24:00:00;0.075;Real;;;;2023;3;2
2023-03-05;1:00;0.083;Real;;;;2023;3;2
2023-03-05;2:00;0.06;Real;;;;2023;3;2
2023-03-05;3:00;0.069;Real;;;;2023;3;2
2023-03-05;4:00;0.07;Real;;;;2023;3;2
2023-03-05;5:00;0.104;Real;;;;2023;3;2
2023-03-05;6:00;0.057;Real;;;;2023;3;2
2023-03-05;7:00;0.057;Real;;;;2023;3;2
2023-03-05;8:00;0.07;Real;;;;2023;3;2
2023-03-05;9:00;0.071;Real;;;;2023;3;2
2023-03-05;10:00;0.213;Real;;;;2023;3;2
2023-03-05;11:00;0.234;Real;;;;2023;3;2
2023-03-05;12:00;0.145;Real;;;;2023;3;2
2023-03-05;13:00;0.158;Real;;;;2023;3;2
2023-03-05;14:00;0.227;Real;;;;2023;3;2
2023-03-05;15:00;0.177;Real;;;;2023;3;2
2023-03-05;16:00;0.079;Real;;;;2023;3;2
2023-03-05;17:00;0.067;Real;;;;2023;3;2
2023-03-05;18:00;0.059;Real;;;;2023;3;2
2023-03-05;19:00;0.139;Real;;;;2023;3;2
2023-03-05;20:00;0.197;Real;;;;2023;3;2
2023-03-05;21:00;0.198;Real;;;;2023;3;2
2023-03-05;22:00;0.2;Real;;;;2023;3;2
2023-03-05;23:00;0.132;Real;;;;2023;3;2
2023-03-05;24:00:00;0.08;Real;;;;2023;3;2
2023-03-06;1:00;0.14;Real;;;;2023;3;2
2023-03-06;2:00;0.079;Real;;;;2023;3;2
2023-03-06;3:00;0.062;Real;;;;2023;3;2
2023-03-06;4:00;0.066;Real;;;;2023;3;2
2023-03-06;5:00;0.073;Real;;;;2023;3;2
2023-03-06;6:00;0.056;Real;;;;2023;3;2
2023-03-06;7:00;0.128;Real;;;;2023;3;2
2023-03-06;8:00;0.066;Real;;;;2023;3;2
2023-03-06;9:00;0.059;Real;;;;2023;3;2
2023-03-06;10:00;0.069;Real;;;;2023;3;2
2023-03-06;11:00;0.207;Real;;;;2023;3;2
2023-03-06;12:00;0.544;Real;;;;2023;3;2
2023-03-06;13:00;0.201;Real;;;;2023;3;2
2023-03-06;14:00;0.155;Real;;;;2023;3;2
2023-03-06;15:00;0.23;Real;;;;2023;3;2
2023-03-06;16:00;0.134;Real;;;;2023;3;2
2023-03-06;17:00;0.242;Real;;;;2023;3;2
2023-03-06;18:00;0.689;Real;;;;2023;3;2
2023-03-06;19:00;0.717;Real;;;;2023;3;2
2023-03-06;20:00;0.324;Real;;;;2023;3;2
2023-03-06;21:00;0.506;Real;;;;2023;3;2
2023-03-06;22:00;0.172;Real;;;;2023;3;2
2023-03-06;23:00;0.075;Real;;;;2023;3;2
2023-03-06;24:00:00;0.135;Real;;;;2023;3;2
2023-03-07;1:00;0.078;Real;;;;2023;3;2
2023-03-07;2:00;0.121;Real;;;;2023;3;2
2023-03-07;3:00;0.113;Real;;;;2023;3;2
2023-03-07;4:00;0.064;Real;;;;2023;3;2
2023-03-07;5:00;0.083;Real;;;;2023;3;2
2023-03-07;6:00;0.059;Real;;;;2023;3;2
2023-03-07;7:00;0.073;Real;;;;2023;3;2
2023-03-07;8:00;0.209;Real;;;;2023;3;2
2023-03-07;9:00;0.058;Real;;;;2023;3;2
2023-03-07;10:00;0.141;Real;;;;2023;3;2
2023-03-07;11:00;0.113;Real;;;;2023;3;2
2023-03-07;12:00;0.937;Real;;;;2023;3;2
2023-03-07;13:00;0.3;Real;;;;2023;3;2
2023-03-07;14:00;0.3;Real;;;;2023;3;2
2023-03-07;15:00;0.705;Real;;;;2023;3;2
2023-03-07;16:00;0.754;Real;;;;2023;3;2
2023-03-07;17:00;0.202;Real;;;;2023;3;2
2023-03-07;18:00;0.197;Real;;;;2023;3;2
2023-03-07;19:00;0.179;Real;;;;2023;3;2
2023-03-07;20:00;0.188;Real;;;;2023;3;2
2023-03-07;21:00;0.869;Real;;;;2023;3;2
2023-03-07;22:00;0.349;Real;;;;2023;3;2
2023-03-07;23:00;0.092;Real;;;;2023;3;2
2023-03-07;24:00:00;0.128;Real;;;;2023;3;2
2023-03-08;1:00;0.071;Real;;;;2023;3;2
2023-03-08;2:00;0.092;Real;;;;2023;3;2
2023-03-08;3:00;0.15;Real;;;;2023;3;2
2023-03-08;4:00;0.08;Real;;;;2023;3;2
2023-03-08;5:00;0.077;Real;;;;2023;3;2
2023-03-08;6:00;0.068;Real;;;;2023;3;2
2023-03-08;7:00;0.095;Real;;;;2023;3;2
2023-03-08;8:00;0.075;Real;;;;2023;3;2
2023-03-08;9:00;0.141;Real;;;;2023;3;2
2023-03-08;10:00;0.073;Real;;;;2023;3;2
2023-03-08;11:00;0.152;Real;;;;2023;3;2
2023-03-08;12:00;0.113;Real;;;;2023;3;2
2023-03-08;13:00;0.074;Real;;;;2023;3;2
2023-03-08;14:00;0.325;Real;;;;2023;3;2
2023-03-08;15:00;1.212;Real;;;;2023;3;2
2023-03-08;16:00;0.375;Real;;;;2023;3;2
2023-03-08;17:00;0.188;Real;;;;2023;3;2
2023-03-08;18:00;0.21;Real;;;;2023;3;2
2023-03-08;19:00;0.19;Real;;;;2023;3;2
2023-03-08;20:00;0.195;Real;;;;2023;3;2
2023-03-08;21:00;0.501;Real;;;;2023;3;2
2023-03-08;22:00;0.153;Real;;;;2023;3;2
2023-03-08;23:00;0.099;Real;;;;2023;3;2
2023-03-08;24:00:00;0.096;Real;;;;2023;3;2
2023-03-09;1:00;0.077;Real;;;;2023;3;2
2023-03-09;2:00;0.076;Real;;;;2023;3;2
2023-03-09;3:00;0.143;Real;;;;2023;3;2
2023-03-09;4:00;0.084;Real;;;;2023;3;2
2023-03-09;5:00;0.074;Real;;;;2023;3;2
2023-03-09;6:00;0.062;Real;;;;2023;3;2
2023-03-09;7:00;0.088;Real;;;;2023;3;2
2023-03-09;8:00;0.097;Real;;;;2023;3;2
2023-03-09;9:00;0.291;Real;;;;2023;3;2
2023-03-09;10:00;0.08;Real;;;;2023;3;2
2023-03-09;11:00;0.076;Real;;;;2023;3;2
2023-03-09;12:00;0.08;Real;;;;2023;3;2
2023-03-09;13:00;0.061;Real;;;;2023;3;2
2023-03-09;14:00;0.064;Real;;;;2023;3;2
2023-03-09;15:00;0.975;Real;;;;2023;3;2
2023-03-09;16:00;1.487;Real;;;;2023;3;2
2023-03-09;17:00;0.227;Real;;;;2023;3;2
2023-03-09;18:00;0.162;Real;;;;2023;3;2
2023-03-09;19:00;0.082;Real;;;;2023;3;2
2023-03-09;20:00;0.24;Real;;;;2023;3;2
2023-03-09;21:00;0.267;Real;;;;2023;3;2
2023-03-09;22:00;0.101;Real;;;;2023;3;2
2023-03-09;23:00;0.083;Real;;;;2023;3;2
2023-03-09;24:00:00;0.065;Real;;;;2023;3;2
2023-03-10;1:00;0.077;Real;;;;2023;3;2
2023-03-10;2:00;0.055;Real;;;;2023;3;2
2023-03-10;3:00;0.073;Real;;;;2023;3;2
2023-03-10;4:00;0.145;Real;;;;2023;3;2
2023-03-10;5:00;0.088;Real;;;;2023;3;2
2023-03-10;6:00;0.086;Real;;;;2023;3;2
2023-03-10;7:00;0.084;Real;;;;2023;3;2
2023-03-10;8:00;0.093;Real;;;;2023;3;2
2023-03-10;9:00;0.138;Real;;;;2023;3;2
2023-03-10;10:00;0.177;Real;;;;2023;3;2
2023-03-10;11:00;0.194;Real;;;;2023;3;2
2023-03-10;12:00;0.153;Real;;;;2023;3;2
2023-03-10;13:00;0.081;Real;;;;2023;3;2
2023-03-10;14:00;0.125;Real;;;;2023;3;2
2023-03-10;15:00;0.218;Real;;;;2023;3;2
2023-03-10;16:00;0.351;Real;;;;2023;3;2
2023-03-10;17:00;0.95;Real;;;;2023;3;2
2023-03-10;18:00;0.482;Real;;;;2023;3;2
2023-03-10;19:00;0.195;Real;;;;2023;3;2
2023-03-10;20:00;0.193;Real;;;;2023;3;2
2023-03-10;21:00;0.281;Real;;;;2023;3;2
2023-03-10;22:00;0.232;Real;;;;2023;3;2
2023-03-10;23:00;0.224;Real;;;;2023;3;2
2023-03-10;24:00:00;0.238;Real;;;;2023;3;2
2023-03-11;1:00;0.103;Real;;;;2023;3;2
2023-03-11;2:00;0.067;Real;;;;2023;3;2
2023-03-11;3:00;0.078;Real;;;;2023;3;2
2023-03-11;4:00;0.107;Real;;;;2023;3;2
2023-03-11;5:00;0.116;Real;;;;2023;3;2
2023-03-11;6:00;0.083;Real;;;;2023;3;2
2023-03-11;7:00;0.111;Real;;;;2023;3;2
2023-03-11;8:00;0.073;Real;;;;2023;3;2
2023-03-11;9:00;0.073;Real;;;;2023;3;2
2023-03-11;10:00;0.076;Real;;;;2023;3;2
2023-03-11;11:00;0.272;Real;;;;2023;3;2
2023-03-11;12:00;0.274;Real;;;;2023;3;2
2023-03-11;13:00;0.325;Real;;;;2023;3;2
2023-03-11;14:00;0.628;Real;;;;2023;3;2
2023-03-11;15:00;1.307;Real;;;;2023;3;2
2023-03-11;16:00;0.636;Real;;;;2023;3;2
2023-03-11;17:00;1.351;Real;;;;2023;3;2
2023-03-11;18:00;0.341;Real;;;;2023;3;2
2023-03-11;19:00;0.308;Real;;;;2023;3;2
2023-03-11;20:00;0.264;Real;;;;2023;3;2
2023-03-11;21:00;0.825;Real;;;;2023;3;2
2023-03-11;22:00;0.233;Real;;;;2023;3;2
2023-03-11;23:00;0.187;Real;;;;2023;3;2
2023-03-11;24:00:00;0.089;Real;;;;2023;3;2
2023-03-12;1:00;0.087;Real;;;;2023;3;2
2023-03-12;2:00;0.099;Real;;;;2023;3;2
2023-03-12;3:00;0.148;Real;;;;2023;3;2
2023-03-12;4:00;0.095;Real;;;;2023;3;2
2023-03-12;5:00;0.08;Real;;;;2023;3;2
2023-03-12;6:00;0.12;Real;;;;2023;3;2
2023-03-12;7:00;0.078;Real;;;;2023;3;2
2023-03-12;8:00;0.085;Real;;;;2023;3;2
2023-03-12;9:00;0.076;Real;;;;2023;3;2
2023-03-12;10:00;0.064;Real;;;;2023;3;2
2023-03-12;11:00;0.252;Real;;;;2023;3;2
2023-03-12;12:00;0.284;Real;;;;2023;3;2
2023-03-12;13:00;0.151;Real;;;;2023;3;2
2023-03-12;14:00;0.122;Real;;;;2023;3;2
2023-03-12;15:00;0.593;Real;;;;2023;3;2
2023-03-12;16:00;0.595;Real;;;;2023;3;2
2023-03-12;17:00;0.736;Real;;;;2023;3;2
2023-03-12;18:00;0.19;Real;;;;2023;3;2
2023-03-12;19:00;0.148;Real;;;;2023;3;2
2023-03-12;20:00;0.316;Real;;;;2023;3;2
2023-03-12;21:00;0.531;Real;;;;2023;3;2
2023-03-12;22:00;0.195;Real;;;;2023;3;2
2023-03-12;23:00;0.101;Real;;;;2023;3;2
2023-03-12;24:00:00;0.112;Real;;;;2023;3;2
2023-03-13;1:00;0.155;Real;;;;2023;3;2
2023-03-13;2:00;0.099;Real;;;;2023;3;2
2023-03-13;3:00;0.09;Real;;;;2023;3;2
2023-03-13;4:00;0.079;Real;;;;2023;3;2
2023-03-13;5:00;0.066;Real;;;;2023;3;2
2023-03-13;6:00;0.112;Real;;;;2023;3;2
2023-03-13;7:00;0.1;Real;;;;2023;3;2
2023-03-13;8:00;0.197;Real;;;;2023;3;2
2023-03-13;9:00;0.143;Real;;;;2023;3;2
2023-03-13;10:00;0.069;Real;;;;2023;3;2
2023-03-13;11:00;0.826;Real;;;;2023;3;2
2023-03-13;12:00;0.446;Real;;;;2023;3;2
2023-03-13;13:00;0.24;Real;;;;2023;3;2
2023-03-13;14:00;0.109;Real;;;;2023;3;2
2023-03-13;15:00;0.275;Real;;;;2023;3;2
2023-03-13;16:00;0.184;Real;;;;2023;3;2
2023-03-13;17:00;0.209;Real;;;;2023;3;2
2023-03-13;18:00;0.127;Real;;;;2023;3;2
2023-03-13;19:00;0.149;Real;;;;2023;3;2
2023-03-13;20:00;0.216;Real;;;;2023;3;2
2023-03-13;21:00;0.462;Real;;;;2023;3;2
2023-03-13;22:00;0.233;Real;;;;2023;3;2
2023-03-13;23:00;0.134;Real;;;;2023;3;2
2023-03-13;24:00:00;0.117;Real;;;;2023;3;2
2023-03-14;1:00;0.114;Real;;;;2023;3;2
2023-03-14;2:00;0.111;Real;;;;2023;3;2
2023-03-14;3:00;0.109;Real;;;;2023;3;2
2023-03-14;4:00;0.108;Real;;;;2023;3;2
2023-03-14;5:00;0.139;Real;;;;2023;3;2
2023-03-14;6:00;0.118;Real;;;;2023;3;2
2023-03-14;7:00;0.133;Real;;;;2023;3;2
2023-03-14;8:00;0.114;Real;;;;2023;3;2
2023-03-14;9:00;0.787;Real;;;;2023;3;2
2023-03-14;10:00;0.646;Real;;;;2023;3;2
2023-03-14;11:00;0.087;Real;;;;2023;3;2
2023-03-14;12:00;0.143;Real;;;;2023;3;2
2023-03-14;13:00;0.108;Real;;;;2023;3;2
2023-03-14;14:00;0.104;Real;;;;2023;3;2
2023-03-14;15:00;0.59;Real;;;;2023;3;2
2023-03-14;16:00;0.155;Real;;;;2023;3;2
2023-03-14;17:00;0.17;Real;;;;2023;3;2
2023-03-14;18:00;0.069;Real;;;;2023;3;2
2023-03-14;19:00;0.072;Real;;;;2023;3;2
2023-03-14;20:00;0.095;Real;;;;2023;3;2
2023-03-14;21:00;0.596;Real;;;;2023;3;2
2023-03-14;22:00;0.19;Real;;;;2023;3;2
2023-03-14;23:00;0.096;Real;;;;2023;3;2
2023-03-14;24:00:00;0.067;Real;;;;2023;3;2
2023-03-15;1:00;0.079;Real;;;;2023;3;2
2023-03-15;2:00;0.105;Real;;;;2023;3;2
2023-03-15;3:00;0.129;Real;;;;2023;3;2
2023-03-15;4:00;0.072;Real;;;;2023;3;2
2023-03-15;5:00;0.075;Real;;;;2023;3;2
2023-03-15;6:00;0.069;Real;;;;2023;3;2
2023-03-15;7:00;0.086;Real;;;;2023;3;2
2023-03-15;8:00;0.274;Real;;;;2023;3;2
2023-03-15;9:00;0.197;Real;;;;2023;3;2
2023-03-15;10:00;0.065;Real;;;;2023;3;2
2023-03-15;11:00;0.076;Real;;;;2023;3;2
2023-03-15;12:00;0.166;Real;;;;2023;3;2
2023-03-15;13:00;1.329;Real;;;;2023;3;2
2023-03-15;14:00;0.075;Real;;;;2023;3;2
2023-03-15;15:00;0.776;Real;;;;2023;3;2
2023-03-15;16:00;0.244;Real;;;;2023;3;2
2023-03-15;17:00;0.253;Real;;;;2023;3;2
2023-03-15;18:00;0.241;Real;;;;2023;3;2
2023-03-15;19:00;0.975;Real;;;;2023;3;2
2023-03-15;20:00;0.095;Real;;;;2023;3;2
2023-03-15;21:00;0.863;Real;;;;2023;3;2
2023-03-15;22:00;0.557;Real;;;;2023;3;2
2023-03-15;23:00;0.588;Real;;;;2023;3;2
2023-03-15;24:00:00;0.101;Real;;;;2023;3;2
2023-03-16;1:00;0.072;Real;;;;2023;3;2
2023-03-16;2:00;0.07;Real;;;;2023;3;2
2023-03-16;3:00;0.07;Real;;;;2023;3;2
2023-03-16;4:00;0.066;Real;;;;2023;3;2
2023-03-16;5:00;0.073;Real;;;;2023;3;2
2023-03-16;6:00;0.114;Real;;;;2023;3;2
2023-03-16;7:00;0.114;Real;;;;2023;3;2
2023-03-16;8:00;0.063;Real;;;;2023;3;2
2023-03-16;9:00;0.336;Real;;;;2023;3;2
2023-03-16;10:00;0.21;Real;;;;2023;3;2
2023-03-16;11:00;0.222;Real;;;;2023;3;2
2023-03-16;12:00;0.056;Real;;;;2023;3;2
2023-03-16;13:00;0.079;Real;;;;2023;3;2
2023-03-16;14:00;0.053;Real;;;;2023;3;2
2023-03-16;15:00;0.467;Real;;;;2023;3;2
2023-03-16;16:00;0.618;Real;;;;2023;3;2
2023-03-16;17:00;0.732;Real;;;;2023;3;2
2023-03-16;18:00;0.209;Real;;;;2023;3;2
2023-03-16;19:00;0.053;Real;;;;2023;3;2
2023-03-16;20:00;0.105;Real;;;;2023;3;2
2023-03-16;21:00;0.456;Real;;;;2023;3;2
2023-03-16;22:00;0.195;Real;;;;2023;3;2
2023-03-16;23:00;0.077;Real;;;;2023;3;2
2023-03-16;24:00:00;0.065;Real;;;;2023;3;2
2023-03-17;1:00;0.07;Real;;;;2023;3;2
2023-03-17;2:00;0.075;Real;;;;2023;3;2
2023-03-17;3:00;0.067;Real;;;;2023;3;2
2023-03-17;4:00;0.065;Real;;;;2023;3;2
2023-03-17;5:00;0.087;Real;;;;2023;3;2
2023-03-17;6:00;0.063;Real;;;;2023;3;2
2023-03-17;7:00;0.104;Real;;;;2023;3;2
2023-03-17;8:00;0.19;Real;;;;2023;3;2
2023-03-17;9:00;0.302;Real;;;;2023;3;2
2023-03-17;10:00;0.073;Real;;;;2023;3;2
2023-03-17;11:00;0.301;Real;;;;2023;3;2
2023-03-17;12:00;0.21;Real;;;;2023;3;2
2023-03-17;13:00;0.051;Real;;;;2023;3;2
2023-03-17;14:00;0.075;Real;;;;2023;3;2
2023-03-17;15:00;0.852;Real;;;;2023;3;2
2023-03-17;16:00;0.28;Real;;;;2023;3;2
2023-03-17;17:00;0.517;Real;;;;2023;3;2
2023-03-17;18:00;0.566;Real;;;;2023;3;2
2023-03-17;19:00;0.077;Real;;;;2023;3;2
2023-03-17;20:00;0.189;Real;;;;2023;3;2
2023-03-17;21:00;0.13;Real;;;;2023;3;2
2023-03-17;22:00;0.366;Real;;;;2023;3;2
2023-03-17;23:00;0.235;Real;;;;2023;3;2
2023-03-17;24:00:00;0.2;Real;;;;2023;3;2
2023-03-18;1:00;0.176;Real;;;;2023;3;2
2023-03-18;2:00;0.095;Real;;;;2023;3;2
2023-03-18;3:00;0.074;Real;;;;2023;3;2
2023-03-18;4:00;0.067;Real;;;;2023;3;2
2023-03-18;5:00;0.069;Real;;;;2023;3;2
2023-03-18;6:00;0.1;Real;;;;2023;3;2
2023-03-18;7:00;0.073;Real;;;;2023;3;2
2023-03-18;8:00;0.054;Real;;;;2023;3;2
2023-03-18;9:00;0.07;Real;;;;2023;3;2
2023-03-18;10:00;0.157;Real;;;;2023;3;2
2023-03-18;11:00;0.194;Real;;;;2023;3;2
2023-03-18;12:00;0.269;Real;;;;2023;3;2
2023-03-18;13:00;0.22;Real;;;;2023;3;2
2023-03-18;14:00;0.141;Real;;;;2023;3;2
2023-03-18;15:00;0.936;Real;;;;2023;3;2
2023-03-18;16:00;0.784;Real;;;;2023;3;2
2023-03-18;17:00;0.21;Real;;;;2023;3;2
2023-03-18;18:00;0.187;Real;;;;2023;3;2
2023-03-18;19:00;0.184;Real;;;;2023;3;2
2023-03-18;20:00;0.257;Real;;;;2023;3;2
2023-03-18;21:00;0.207;Real;;;;2023;3;2
2023-03-18;22:00;0.409;Real;;;;2023;3;2
2023-03-18;23:00;0.213;Real;;;;2023;3;2
2023-03-18;24:00:00;0.07;Real;;;;2023;3;2
2023-03-19;1:00;0.077;Real;;;;2023;3;2
2023-03-19;2:00;0.057;Real;;;;2023;3;2
2023-03-19;3:00;0.078;Real;;;;2023;3;2
2023-03-19;4:00;0.052;Real;;;;2023;3;2
2023-03-19;5:00;0.078;Real;;;;2023;3;2
2023-03-19;6:00;0.147;Real;;;;2023;3;2
2023-03-19;7:00;0.106;Real;;;;2023;3;2
2023-03-19;8:00;0.058;Real;;;;2023;3;2
2023-03-19;9:00;0.215;Real;;;;2023;3;2
2023-03-19;10:00;0.122;Real;;;;2023;3;2
2023-03-19;11:00;0.981;Real;;;;2023;3;2
2023-03-19;12:00;0.066;Real;;;;2023;3;2
2023-03-19;13:00;0.091;Real;;;;2023;3;2
2023-03-19;14:00;0.052;Real;;;;2023;3;2
2023-03-19;15:00;0.074;Real;;;;2023;3;2
2023-03-19;16:00;0.053;Real;;;;2023;3;2
2023-03-19;17:00;0.072;Real;;;;2023;3;2
2023-03-19;18:00;0.052;Real;;;;2023;3;2
2023-03-19;19:00;0.072;Real;;;;2023;3;2
2023-03-19;20:00;0.095;Real;;;;2023;3;2
2023-03-19;21:00;0.549;Real;;;;2023;3;2
2023-03-19;22:00;0.17;Real;;;;2023;3;2
2023-03-19;23:00;0.085;Real;;;;2023;3;2
2023-03-19;24:00:00;0.079;Real;;;;2023;3;2
2023-03-20;1:00;0.053;Real;;;;2023;3;2
2023-03-20;2:00;0.072;Real;;;;2023;3;2
2023-03-20;3:00;0.06;Real;;;;2023;3;2
2023-03-20;4:00;0.067;Real;;;;2023;3;2
2023-03-20;5:00;0.079;Real;;;;2023;3;2
2023-03-20;6:00;0.057;Real;;;;2023;3;2
2023-03-20;7:00;0.072;Real;;;;2023;3;2
2023-03-20;8:00;0.21;Real;;;;2023;3;2
2023-03-20;9:00;0.169;Real;;;;2023;3;2
2023-03-20;10:00;0.114;Real;;;;2023;3;2
2023-03-20;11:00;0.163;Real;;;;2023;3;2
2023-03-20;12:00;0.104;Real;;;;2023;3;2
2023-03-20;13:00;0.843;Real;;;;2023;3;2
2023-03-20;14:00;0.128;Real;;;;2023;3;2
2023-03-20;15:00;0.338;Real;;;;2023;3;2
2023-03-20;16:00;0.188;Real;;;;2023;3;2
2023-03-20;17:00;0.199;Real;;;;2023;3;2
2023-03-20;18:00;0.227;Real;;;;2023;3;2
2023-03-20;19:00;1.001;Real;;;;2023;3;2
2023-03-20;20:00;0.195;Real;;;;2023;3;2
2023-03-20;21:00;0.231;Real;;;;2023;3;2
2023-03-20;22:00;0.144;Real;;;;2023;3;2
2023-03-20;23:00;0.057;Real;;;;2023;3;2
2023-03-20;24:00:00;0.076;Real;;;;2023;3;2
2023-03-21;1:00;0.049;Real;;;;2023;3;2
2023-03-21;2:00;0.072;Real;;;;2023;3;2
2023-03-21;3:00;0.051;Real;;;;2023;3;2
2023-03-21;4:00;0.137;Real;;;;2023;3;2
2023-03-21;5:00;0.089;Real;;;;2023;3;2
2023-03-21;6:00;0.058;Real;;;;2023;3;2
2023-03-21;7:00;0.068;Real;;;;2023;3;2
2023-03-21;8:00;0.214;Real;;;;2023;3;2
2023-03-21;9:00;0.196;Real;;;;2023;3;2
2023-03-21;10:00;0.058;Real;;;;2023;3;2
2023-03-21;11:00;0.483;Real;;;;2023;3;2
2023-03-21;12:00;0.839;Real;;;;2023;3;2
2023-03-21;13:00;0.983;Real;;;;2023;3;2
