,0,1,2,3
media_consumo,0.15421394230769228,0.2626630608974359,0.3158341346153846,0.3920286057692296
std_consumo,0.1664031054962519,0.2747628781821459,0.35628772184536744,0.4463680339037256
min_consumo,0.029142857142857144,0.04683333333333333,0.04833333333333333,0.0280999999999478
max_consumo,1.5335714285714286,2.0275,2.7726666666666664,4.395
percentil_25_consumo,0.07042857142857142,0.09245833333333332,0.10491666666666666,0.182
percentil_50_consumo,0.10350000000000001,0.16733333333333333,0.17616666666666667,0.2885
percentil_75_consumo,0.15721428571428572,0.31466666666666665,0.36308333333333326,0.425
promedio_por_dia,0.15421394230769225,0.2626630608974359,0.3158341346153846,0.3920286057692296
consumo_medio_diario,3.7011346153846154,6.303913461538461,7.5800192307692305,9.408686538461511
Mañana,0.14297870879120875,0.21641185897435897,0.3447307692307693,0.3101846153846144
Mediodia,0.16863736263736256,0.34896367521367516,0.3214188034188034,0.4817134615384589
Tarde,0.1869910714285714,0.3356642628205128,0.35406249999999995,0.6039485576923069
Noche,0.19295947802197802,0.3370376602564102,0.42684294871794864,0.3985817307692307
Madrugada,0.09959890109890106,0.10894604700854699,0.19149358974358968,0.2112576923076916
sum_consumo,192.459,327.80350000000004,394.161,489.25169999999855
Martes,0.15421394230769225,0.2626630608974359,0.3158341346153846,0.3920286057692296
Entre semana,0.15421394230769225,0.2626630608974359,0.3158341346153846,0.3920286057692296
s_Mañana,29.73957142857143,45.013666666666666,71.704,64.51839999999979
s_Mediodia,52.61485714285714,108.87666666666667,100.28266666666667,150.29459999999918
s_Tarde,38.89414285714286,69.81816666666667,73.645,125.62129999999983
s_Noche,40.13557142857143,70.10383333333333,88.78333333333335,82.905
s_Madrugada,31.074857142857145,33.991166666666665,59.746,65.91239999999979
s_Martes,192.459,327.8035,394.161,489.2516999999986
s_Entre semana,192.459,327.8035,394.161,489.2516999999986
s_invierno,46.46814285714286,91.67383333333333,130.579,113.17419999999936
s_otoño,43.29742857142857,74.99433333333333,82.30033333333334,109.7777999999996
s_primavera,41.89271428571429,76.8425,96.82266666666668,123.21669999999963
s_verano,60.800714285714285,84.29283333333333,84.459,143.083
std_Mañana,0.039463756258636615,0.08161676815775498,0.11599453037494119,0.3135701851173759
std_Mediodia,0.05578061164050283,0.08673258729625166,0.07100357100429523,0.1865388374867908
std_Tarde,0.036422898204193935,0.06711139128080008,0.1176344750456948,0.0827075397500769
std_Noche,0.057864868793617276,0.08519333031901788,0.12604925667423483,0.0489209819361583
std_Madrugada,0.03159224578711313,0.027424682422970317,0.06487169271036243,0.1877930098692559
std_Martes,0.16640310549625187,0.27476287818214595,0.3562877218453675,0.4463680339037256
std_Entre semana,0.16640310549625187,0.27476287818214595,0.3562877218453675,0.4463680339037256
std_invierno,0.16013595818487825,0.3034923631403746,0.4602198733921017,0.3700664738831931
std_otoño,0.12399289382320657,0.242934808643565,0.2575073820142746,0.3927838766527302
std_primavera,0.1292199132384931,0.2331839796130397,0.31074479033004243,0.3393602764061659
std_verano,0.19300954152432057,0.28093615864250404,0.2821314806463057,0.6209440352553537
Enero,14.390285714285714,27.856166666666667,40.02,30.374
Febrero,13.212571428571428,25.139499999999998,37.839,40.61819999999937
Marzo,13.688142857142859,26.157833333333333,33.80533333333333,37.94969999999963
Abril,15.415000000000001,29.443,35.36533333333333,50.66
Mayo,12.78957142857143,21.241666666666664,27.652,34.607
Junio,20.964,27.67866666666667,26.189000000000004,44.368
Julio,24.133285714285712,29.930666666666667,37.16866666666667,50.959
Agosto,15.703428571428573,26.6835,21.101333333333333,47.756
Septiembre,13.639142857142858,20.772333333333332,21.336666666666662,36.04919999999989
Octubre,17.31142857142857,28.80983333333333,33.58733333333333,38.569
Noviembre,12.346857142857143,25.412166666666668,27.37633333333333,35.159599999999685
Diciembre,18.86528571428571,38.67816666666667,52.72,42.182
total_mean_consumption,1163.0837050533942,1980.4042955801312,2381.7880912647365,2957.693076337289
